,psdtheta_1,psdalpha_1,psdbeta_1,psdtheta_2,psdalpha_2,psdbeta_2,psdtheta_3,psdalpha_3,psdbeta_3,psdtheta_4,psdalpha_4,psdbeta_4,psdtheta_5,psdalpha_5,psdbeta_5,psdtheta_6,psdalpha_6,psdbeta_6,psdtheta_7,psdalpha_7,psdbeta_7,psdtheta_8,psdalpha_8,psdbeta_8,psdtheta_9,psdalpha_9,psdbeta_9,psdtheta_10,psdalpha_10,psdbeta_10,psdtheta_11,psdalpha_11,psdbeta_11,psdtheta_12,psdalpha_12,psdbeta_12,psdtheta_13,psdalpha_13,psdbeta_13,psdtheta_14,psdalpha_14,psdbeta_14
85,0.3273735629628738,0.2997622885892556,0.07479568801675686,0.26017539806228906,0.28001975911697596,0.7220012954890472,1.5650296659450458,1.458639673224277,0.3759554372769576,0.264503870619975,0.24671078971129895,0.16804775931184654,0.8264428795193737,0.8165429722758591,0.41990852707033666,2.5848756649446587,2.428031787798533,1.05651536188649,-0.00848279025326999,-0.01592324766966263,-0.047305033268948325,-0.014905472474981377,-0.017607813384522122,-0.04577808551440865,1.0383159908952744,1.1087791770372817,0.9027406037462394,0.002238872027741801,-0.0022637616819260495,-0.01315889796584727,0.0171630509607188,0.015432011067648256,-0.0317346791453723,0.03173270516108805,0.03275332605709983,-0.012749594288192468,0.010094905056239811,0.010021365755463685,0.0013745597771331031,-0.033238468845431565,-0.03893700131758965,-0.08837048180055884
86,0.10936307291041163,0.09640251748446362,-0.06696463588688852,-0.03064797232220392,-0.032467663781784534,-0.05730197859644824,0.2438475044634216,0.23591756231907998,0.05938096895801487,0.5549580616540936,0.5618739425960412,0.08313519744083679,-0.10284479604141242,-0.10053833330039924,-0.08541899210806123,0.2841480786100098,0.28657832458272614,0.15417663411718638,-0.04690046296486733,-0.04735380553141657,-0.05155605628545153,-0.04618569299240545,-0.046646702348972065,-0.050454659904773595,0.1232053786621644,0.13161419198732863,0.12023516795285491,-0.074521564928999,-0.07344187737973755,-0.09415024287386893,-0.0012910110347353514,-0.003346149660670128,-0.022348621825662312,-0.05377180741117505,-0.05614352795618174,-0.07308272617653722,-0.07131494571098228,-0.07142396947878463,-0.097215714995258,-0.06389599831339622,-0.06451919396301364,-0.10342840618985448
87,0.15910911795897636,0.1357625707244833,-0.05362829516180995,-0.004311147366350207,-0.007570567527872031,-0.04926002289343517,1.2484121780089021,1.1926393537907551,0.24850141956198676,0.16919633841082413,0.16900567527887503,0.08541053002779411,0.07432520834149513,0.069452019789338,0.0333222431111077,0.7369471791863286,0.7184383587775551,0.5523076018896651,-0.015388095569713486,-0.017739161675564354,-0.04512324611191951,-0.027714672201276373,-0.030326760216254363,-0.047974920484775245,0.424083348104707,0.4495839868092896,0.3978077973675309,-0.038906682777546046,-0.03988067454102945,-0.0794280532956063,-0.021735884401013175,-0.02388629094799159,-0.03193721456543401,-0.018744084261008126,-0.02378960043782187,-0.06482908290796206,-0.05347873525873915,-0.05852292260576601,-0.10017862934751798,-0.0011647917621219438,-0.011138482060570866,-0.09456791108460437
88,0.09280658137171548,0.09179031430023504,0.07072481760918907,0.04980097249380827,0.049437003781191764,0.11132101943087304,0.41060807482731887,0.3836192677796179,0.06660851284954007,0.4020197846435296,0.3865704821494328,0.044453136592418695,-0.05115838942851471,-0.05006984385393847,-0.06848266051819846,0.11291859995021204,0.10768626772998825,-0.005035002387188845,-0.04596924661426613,-0.0470492023072036,-0.05058104741953187,-0.04719621154523599,-0.04789027392049009,-0.05257096617375568,0.2782761875738918,0.2901686099510582,0.12617666009540046,0.018824819544960267,0.018472386951076086,0.033653264947111704,0.0049195472137882655,0.0004533772668828675,-0.023745331296364764,-0.03327079734584703,-0.03277802209523697,-0.0234755603908982,-0.005121047073386322,0.0021687122047194026,0.020764490159121716,-0.02793728513836398,-0.02213852606423196,-0.022584973837158268
89,-0.12406787015253075,-0.12471562655293847,-0.12858630349056363,0.2765377088536637,0.27363606208310703,0.23590202926938333,-0.242710701048003,-0.23335056090949233,-0.14349659985703336,-0.2361385896879889,-0.2370048437960603,-0.17569538290646133,-0.18387990339150426,-0.17907851878820044,-0.15443916998705953,-0.2043317228765615,-0.19770747004920436,-0.12192365395394093,-0.06298197706624374,-0.06261591920801284,-0.060123834066126605,-0.060003026682502625,-0.059625084970489683,-0.05609138974871617,-0.2386200240274984,-0.24329307357008517,-0.23206079166079732,-0.20193409907716012,-0.20074959883495389,-0.1744372602841739,-0.10289837000996671,-0.10025352025545392,-0.08574163107052864,-0.0772017695931557,-0.07715746931468276,-0.07640699491810259,-0.11106010889724563,-0.11104875318037999,-0.11552555423528958,-0.11574370952778223,-0.11625257664911538,-0.12360597997911156
90,-0.11788055710272846,-0.1180042647667542,-0.12067195286712525,-0.09798382257775036,-0.09896734124545764,-0.13830484216360864,0.058914250842585815,0.08414317350308312,0.0676471567353977,-0.008662848646006308,-0.012687925456374875,-0.11442025721960208,-0.14587558517658977,-0.14202496550827307,-0.11811331866161555,-0.10048570365107143,-0.10680510498321276,-0.20134855191421805,-0.05629957828741677,-0.05687049101457957,-0.056857216806076326,-0.05933746702717047,-0.05914772376385953,-0.05677960610735123,0.014826633464251632,-0.005210774658870826,-0.1766676782303449,-0.18527384019844956,-0.18416794538033238,-0.16329517039692895,-0.09984470148233937,-0.09861663789664464,-0.08628120042892115,-0.032243425143155674,-0.032008221634158666,-0.03088758843196789,-0.11087853334633863,-0.11096053830997933,-0.11537085830335403,-0.11157436227565032,-0.11207155189371237,-0.11947298344434003
91,-0.06499006015677547,-0.06530403667135612,-0.06903954759581532,-0.03942846621278533,-0.04035868058377309,-0.07900715768064286,-0.21673627517000665,-0.21121862526105462,-0.09813730874921058,-0.2790444217684575,-0.2773588065667011,-0.17305943899628368,-0.15239552578051507,-0.14895763042949353,-0.12310157871069038,-0.1190333478997357,-0.1133030072850094,-0.1299541187963627,-0.0597915196590816,-0.060018584224355236,-0.06028125924145962,-0.05819723725791312,-0.05819874572056267,-0.05598072151942439,-0.16547257928267128,-0.16874763142739452,-0.16018339235091097,-0.1878581197441931,-0.18360812214840266,-0.12985238110827368,-0.09669034041830196,-0.09336825582214685,-0.06587828869327052,-0.07304948246498968,-0.07300387264921458,-0.07269216630787996,-0.10041862709225621,-0.10042626043008333,-0.10529147760974375,-0.09418236714201694,-0.09474813412737793,-0.10287017329680212
92,0.4703095649268151,0.47192213395481486,0.47345481153733016,1.483173563350735,1.5921218691564845,3.0367145241695774,0.48896590949742563,0.5378037542303792,0.4774514065879675,0.7059799683786502,0.7772641043737112,1.3622195167441813,0.6624566798534137,0.6459857325181639,0.667179623045687,1.9625426054269155,2.1429700208362132,5.991374832723785,20.273569874372583,20.272753972744763,20.27138996444898,-0.035019469166734665,-0.034565495824951914,-0.030506279949887492,0.14060465060423957,0.1529211504824867,0.3074274083807348,1.2773082049752877,1.3927555397920974,2.2399121572946274,19.215600948162333,19.336728469954313,19.81409256602508,-0.047506566148925275,-0.04745716153791753,-0.047235068767796144,18.3828652702762,18.38226884429154,17.78952499059425,-0.04394144784140975,-0.04985985024856323,-0.061227700891267924
93,-0.10320740615847544,-0.10534795838966125,-0.12520151096471968,0.06189078887475239,0.05617871761241541,-0.04643502684524044,0.597757962428968,0.5769123100127048,-0.036314071708975666,0.13169773828413558,0.09635933945024541,-0.07699674265249284,0.2670931146566694,0.261346383932818,0.045382743230494335,0.24826038115331447,0.20836348518826692,-0.0753296591446526,-0.055919046277700994,-0.056164955014660685,-0.05860600192050371,-0.04429655508063406,-0.04626182420558032,-0.05479305137866166,0.3283361200024558,0.2962430982395619,-0.09847793816758664,0.0679838847481435,0.06828412401729421,-0.021378742812302013,0.3502829489657974,0.3220456280033408,-0.0016822068246034841,-0.07410273950355818,-0.0749613514519698,-0.07978772518824008,-0.0948340428435887,-0.09648315297720016,-0.11325402256617222,-0.10848440147080073,-0.10975966909660756,-0.12339524003886015
94,-0.03776612869665017,-0.04449670528118364,-0.07004470337727556,-0.10489336160883765,-0.1064183008884506,-0.1247967765592196,-0.19635053864261393,-0.17766279473362176,-0.07843802407033988,-0.1432901887677403,-0.1443081228764185,-0.12238359405332029,-0.032109463323815,-0.028858167817950014,-0.042701650619308,-0.13504482011036542,-0.13774325169287088,-0.15841663131309686,-0.06106325771095093,-0.06080414055883929,-0.060389621344778446,-0.05782167412969509,-0.057468807594846114,-0.05370497427118247,-0.26268642579142026,-0.26851982606599495,-0.2656814086726698,-0.1487956542684433,-0.14775497346688055,-0.13035565082535497,-0.10010840112874328,-0.09743793658175082,-0.08108212457716933,-0.047729474127458926,-0.04508452122288974,-0.02453755878397113,-0.10179186947133542,-0.10216587605450501,-0.11117349473387164,-0.09894666214282312,-0.0987705807457287,-0.11161375729264578
95,-0.12838133676156788,-0.1286705232462534,-0.13208407046523726,0.04379515304224503,0.02846515961240775,-0.09965087275662966,-0.15089020823086263,-0.15809095275340115,-0.1545855655362995,-0.07892005433027392,-0.09845046735974791,-0.1475210798405813,0.359232111921426,0.3482375924751534,0.3180029998646666,0.16936456564025343,0.1494298235050329,0.12339428081504031,-0.060926719941445245,-0.06097210266043755,-0.05997911686500565,-0.051758708782544925,-0.05266439386243085,-0.05381683954239865,0.6033148206423853,0.5641975481149873,0.14491121568504586,0.05575696205201561,0.06324610876860065,0.11612912926060326,-0.04720370304383197,-0.05244221789309273,-0.07471249319261786,-0.0751206124812594,-0.07507393186792542,-0.07477881171249394,-0.10783755588584822,-0.10782788037784673,-0.11241632199874711,-0.11754870408290015,-0.11812293440251777,-0.12592568587196065
96,-0.07557004158591105,-0.07989052246956801,-0.08655480629055826,-0.08577135481042152,-0.08824935869116494,-0.1158993141745161,-0.10855586655775352,-0.10395385847206944,-0.01729826428065428,-0.12273917680948383,-0.12511756881633398,-0.05754911698837966,-0.09215425673805179,-0.08975653758577426,-0.09164878285852356,-0.040728058804967965,-0.0433209286459105,0.07370720216972156,-0.05523273985305037,-0.05539770119518619,-0.05800889024367368,-0.0574757928559266,-0.05752958254502703,-0.05579653795291243,-0.207258108275543,-0.21082459651451899,-0.19093535732129635,-0.19227136293202146,-0.1904197581754246,-0.1409954879823466,-0.0839233717198191,-0.08226998992440854,-0.07282084103977796,-0.05904172271572471,-0.0590779917299551,-0.058311983217000235,-0.09703730108048227,-0.09704695739781002,-0.10498110258264928,-0.0922713866494464,-0.09438567233812328,-0.10863583470185882
97,-0.030419717367817404,-0.030881902084390393,-0.035607466426078156,-0.11104341536570073,-0.11263065481698138,-0.09763008112512234,-0.12206307910868601,-0.11970877912616285,-0.11696122118370733,-0.05352136307132289,-0.07095011593268169,-0.14192093552652407,-0.1066543700318948,-0.10949150898551457,-0.13051802267004495,-0.22107555601971213,-0.22873099657285262,-0.2541347796387738,-0.05835074986601067,-0.058290449473995254,-0.05764032330656983,-0.057982769986144204,-0.0579707319658649,-0.05651124305304735,-0.20817752510416454,-0.2195205805803683,-0.24382989608584543,-0.09605120152109045,-0.10246673564780305,-0.14470365384238174,-0.05073345153908719,-0.047179135796472,-0.045609526021184316,-0.07067272885217235,-0.07141209548546527,-0.07421431502938897,-0.017852227348619767,-0.02369756873449114,-0.06426830423329395,-0.06279340621854566,-0.06350561821606777,-0.07303426253538861
98,-0.13035319268119158,-0.13050802934671782,-0.1332345728343437,-0.1421960694932428,-0.14352378604837296,-0.15619602617289985,-0.3240194267204611,-0.3110317500014333,-0.18588039573591478,-0.32754862075004726,-0.3259886921261429,-0.21343164012091537,-0.19552961224850232,-0.1904738202483121,-0.16573039959157493,-0.3219874239095032,-0.3247354970550677,-0.35746025776488777,-0.06502652730753965,-0.0645379659477086,-0.06150971272821117,-0.061599228368346776,-0.06111580675749425,-0.05723791193457732,-0.2960572659275855,-0.3038902661167713,-0.3201872591781144,-0.21281042116602503,-0.21180067707794442,-0.19145090887068533,-0.11572239557892652,-0.11220720491150606,-0.0911350477579174,-0.08315894191497875,-0.08312362351333792,-0.08287774675916364,-0.11569907148116354,-0.11567399481210738,-0.11994537650943615,-0.11858514599989424,-0.11908496415335147,-0.12634209977269192
99,-0.09076350844277767,-0.0933555889278572,-0.11530060079321332,-0.060726592767249385,-0.06768476554148373,-0.09494361936990767,0.11970262074857577,0.11014923049788927,0.11279740563279418,0.15842597033789763,0.1487552108821828,-0.07560513363299452,-0.013840326662089467,-0.013744769793556258,-0.014709018046968591,0.007075190540361023,0.01743212890020245,-0.10281221087497469,-0.058810303851541276,-0.058718094587807204,-0.05789650627320431,-0.0560218629054587,-0.05595896983637851,-0.05535381008473848,-0.14663851840519204,-0.14788749540527085,-0.1966872351932662,-0.08348643791854021,-0.08174141153764339,-0.08193230322449246,-0.07596724388233522,-0.07444859036486262,-0.0801561528012778,-0.07012217859736931,-0.07001554679071081,-0.06490409542757793,-0.11312212645800845,-0.1132719148694681,-0.11793027434630227,-0.09796162805881399,-0.09853046507672827,-0.10654205390641566
100,-0.11535170192690077,-0.11551224358952991,-0.11834563062574535,-0.07291916631528358,-0.07449989014936954,-0.09123455525982507,0.06967643132276594,0.0971598904859653,0.17126972221169848,-0.011793136445357188,0.009018327763051457,0.022161180768856804,-0.1781147490980762,-0.17331386699251672,-0.14735311121628342,-0.1842309917062877,-0.19603320113257644,-0.2749845870351512,-0.0585476309110125,-0.058813087678910095,-0.0566170824003327,-0.05781437507244218,-0.05760430976471991,-0.055459580799718924,-0.1809118744959068,-0.18513211802827095,-0.1893666300203451,-0.13103396277912358,-0.12980109871230983,-0.10928040804895012,-0.11343343673772839,-0.11005371691802354,-0.08987099992395138,-0.060407263750421915,-0.06035540774670198,-0.05998684101016824,-0.11546986864648845,-0.1154453148722969,-0.11972639662586425,-0.11837673685348532,-0.11887676045490664,-0.12613857327607486
101,20.164798293174524,20.155604551519048,19.999523416715746,19.364298097131044,19.288946302994823,18.152727190194767,0.15993722792270065,0.14456964487765783,-0.09071892526718124,0.13650612367704493,0.1541458688241042,-0.012886327192070448,-0.06676542522280468,-0.07682943613686681,-0.13109970838377039,0.18696127696216044,0.2216827925693525,0.7312451069683716,-0.05486723851102205,-0.05428864551397457,-0.05508337499774971,-0.04561038154349063,-0.04530736032711616,-0.04848745917488744,-0.04238080400294471,-0.039687345526253054,-0.017191491549585543,-0.15383551874684745,-0.15367497226049676,-0.1384485941247896,-0.08095822085023223,-0.07742053988129981,-0.062118835665676685,-0.06052746757213541,-0.06049509455926154,-0.060298324423278336,6.966656153143314,6.953193168535163,6.666643924216932,17.78724697920975,17.753408829014482,17.166571299378475
102,-0.1291270863842939,-0.12935705359560007,-0.13250675976057813,-0.14198917271881112,-0.14333196413950788,-0.15612218249239435,-0.2671811253732917,-0.2603546307353173,-0.17365918293200774,-0.2691152924944435,-0.27190711236341464,-0.20105756661410235,-0.1936671786215508,-0.18876821944076438,-0.16486807705035883,-0.32091762499674775,-0.3236372492242601,-0.35563128676577954,-0.06441965705157554,-0.06400403318352116,-0.061346479375750905,-0.06105169237838169,-0.06063854546994434,-0.05711095969408143,-0.24794441482510332,-0.2585832174918355,-0.2991979153880097,-0.2121952633988989,-0.21122151636147243,-0.19112649251058766,-0.10956265865659992,-0.10675779639621671,-0.08937820043818186,-0.08050885118548018,-0.08046961190736625,-0.08020062783343032,-0.11525292624622509,-0.11527509912866049,-0.11979901125257955,-0.11655796764792029,-0.11723405266722808,-0.12499095135926935
103,-0.11836407639424658,-0.11852531726458491,-0.12135448408536377,-0.12757328215695798,-0.1289496232120794,-0.14244050798241373,-0.15997404896501283,-0.1549051379813161,-0.10656779999776993,-0.27253010575109043,-0.27143270821643845,-0.18289561613239488,-0.15696986244370031,-0.15527021150094597,-0.1400745851101198,-0.031536095045371915,-0.011545241997809905,0.024302101925296762,0.07308597867946084,0.06474251495962448,0.018530738110914432,-0.05487399081986367,-0.054879962668422703,-0.05408342130281345,-0.1456587787823239,-0.1473855709896548,-0.14073197119878528,-0.16693475534207433,-0.16582447152922733,-0.14520743965123545,-0.11287386576251754,-0.10972457687017731,-0.08989845432762782,-0.07136553952901396,-0.07131713248437796,-0.07101741012868175,-0.11187529474309355,-0.11185691710173244,-0.11628240262465933,-0.11008741143515757,-0.11059841622026376,-0.11810000572143148
104,-0.10337355486404691,-0.10354703043088573,-0.10654144616383673,0.010386482348856009,0.008496535973284314,-0.013032959729417612,0.3593495395936,0.3379417020633724,-0.01306582606221416,1.4558257891799544,1.494357780631671,0.3428724042677436,0.007518989850709235,0.022510736840695933,0.3147133606601541,0.4407796576196039,0.4467630009532445,0.470092166041423,-0.0626070291465056,-0.06226814215410951,-0.06008201253774463,-0.05172448304964448,-0.051952283137861266,-0.05258084100568416,0.16111714824679127,0.22629445694878203,0.2875125912278925,0.19722198147005088,0.20098764252398302,0.08917520521833143,-0.10662854695670615,-0.10420426528404735,-0.0872138824326622,-0.07507738631487795,-0.07502687974532979,-0.07470777782125645,-0.10362018177497359,-0.10361531556068429,-0.10836399673332088,-0.11240179010201393,-0.11290439488049303,-0.1203165725809073
105,0.17525131744828565,0.17483891315998087,0.16927409639548976,3.136759742586299,3.359414094044065,5.73530533930008,0.5487167353079894,0.5819105287884782,0.3707740169910209,0.07886338033414443,0.0467270429451416,-0.1001616069542196,0.32384704779220214,0.3484783215656428,1.002508853081063,0.05633414692452604,0.08243682234498222,0.5406407955549868,-0.04969416057662324,-0.05017211973975946,-0.05258014607403006,-0.051869907804084465,-0.05209087970199025,-0.052673623087299844,0.06347606861243407,0.10863782224251722,0.24615536834120574,-0.06886472077895106,-0.057151182670824065,0.012164100639656278,0.31262599483748976,0.2905149491436457,0.14408415677224715,0.013852801209883742,0.020243749480687596,0.023031186150933317,3.3852649868659586,3.378148710328738,3.2296320930470817,1.6504881962325997,1.6511980332655487,1.6104159255590034
106,-0.11923802260594414,-0.11938254458030614,-0.12214300615403095,-0.1331120421052805,-0.13444965997431874,-0.14754028392371937,-0.22424771002654592,-0.22181938706748047,-0.15647590314293913,-0.09645697645469647,-0.09728218210670275,-0.13472453036495563,-0.09591764054309357,-0.09489420434933545,-0.1068696069889215,-0.15024833885554809,-0.15230901388013868,-0.15867546677486113,0.12568265262411515,0.11399159615587262,0.04900371872624013,-0.05797906226462986,-0.057751204890695344,-0.05528820853338493,-0.06542092377294871,-0.06536601769771636,-0.13137251434608874,-0.05865362747205267,-0.05788984264795943,-0.11138250837281338,-0.08838029853378696,-0.08833124494981114,-0.0862790119645819,-0.0764152214990467,-0.07691954421938822,-0.0793710629173857,-0.11261755164171341,-0.11282254505030422,-0.11798794342748548,-0.11614248967283988,-0.11664178743692423,-0.12394854562422306
107,-0.12247434271927951,-0.12330817010159403,-0.13004859255014092,-0.03228267503282371,-0.03406537859926338,-0.05336464902885651,-0.12240743265804897,-0.13011725652303294,-0.14850118618061228,-0.1155279215187115,-0.1147966940609045,-0.11310029835053963,-0.1647811721821832,-0.16131704735614907,-0.12912700906349628,-0.20714469938206706,-0.21624042213774192,-0.3075244295531021,-0.06148876665605401,-0.06120642262952659,-0.05702532734330411,-0.05246403183006353,-0.052799012804325814,-0.055537373077594994,-0.11176344886174319,-0.11208399834697123,-0.16644128089107996,-0.16715133894532053,-0.16554038863141818,-0.14365767300965457,-0.08635692063229204,-0.08635346316372011,-0.07764149906360553,-0.07535848579789396,-0.07531776458481033,-0.0750571920451559,-0.09885038827816071,-0.09886513764030444,-0.10386317593438045,-0.11580528551158469,-0.11630901338541445,-0.1236459637457923
108,-0.07939858450299356,-0.08323631623914267,-0.09695632779572216,-0.11099679838936152,-0.10952104878497908,-0.11010012377528726,-0.06426237330668065,-0.0636763610692899,-0.06007220826391677,-0.27466467664161165,-0.26863521221837666,-0.10217481194879012,-0.1637845522835636,-0.16016831077310426,-0.13993321685799048,-0.19078500624030575,-0.17666171249118465,-0.06592375916121129,-0.061588936134369776,-0.061112218500555676,-0.057841320713201375,-0.05909732424385981,-0.05889439766325962,-0.055275940102070195,-0.22420590907717855,-0.23061217381959856,-0.048223668415545234,-0.20668869034275839,-0.2060454455667376,-0.1886137660868569,-0.10724217086526247,-0.10466994785391089,-0.08693950571734116,-0.07252879194101919,-0.07248227549980545,-0.07216592016598412,-0.11311373255541234,-0.11331606794562629,-0.11793775203039122,-0.1093951133438951,-0.1098829608093848,-0.11729182113074649
109,-0.09998341939206518,-0.10009307150766109,-0.10294486692700927,-0.11702201109750934,-0.1184814127320042,-0.13274578668400228,-0.24430392571530254,-0.2285743985731007,-0.10910177907317063,-0.2867341199935722,-0.28550181137671515,-0.17875583589877822,-0.1873285740824679,-0.1824034685577206,-0.15685426873568076,-0.2141894269139718,-0.21793386923761507,-0.30707721729254295,-0.059241622054521374,-0.05877745701804874,-0.055298526078173156,-0.058091153545602264,-0.05786639565609319,-0.05568960603152376,-0.15572859669391498,-0.15783097979962288,-0.24745515894294823,-0.1964118215615915,-0.19669511730247863,-0.18390924177524684,-0.05758109935185887,-0.06104250761557858,-0.07849190421575314,-0.07552478526551755,-0.0754792572828455,-0.07518168548288703,-0.11132123560254985,-0.11160347236323633,-0.11623195662347034,-0.11063887831586078,-0.11115177602267597,-0.1186430159182353
110,-0.09827167756684406,-0.1009228285616639,-0.12025757172447485,-0.025894697821005345,-0.03794404155985701,-0.10683163910895295,0.6291354333422517,0.5347380328918354,0.01610204580388897,1.8677796744523403,1.8736465479254143,0.25018194204418964,4.181530032301206,3.6698469393220017,1.073562241496775,0.28899551431343307,0.2942619558732207,0.7846680486173954,-0.06286438935910485,-0.0626593141717202,-0.06065213063627356,-0.05632624251326411,-0.05621442550555708,-0.05247811633358239,0.12231344523772256,0.09505369536525252,0.03171437802502902,1.1529272920959202,1.0269753373011714,0.13484525833676708,0.06986546191677884,0.056899538842589796,-0.0368559572224509,-0.021955344720846436,-0.027205833324052464,-0.05637956207423005,-0.0726768521793164,-0.07671961759784639,-0.10307503846943374,-0.10006649539004416,-0.10057702321445205,-0.10829930676254944
111,-0.05312449594924884,-0.058766968052905925,-0.10256940237408403,-0.13205969637960266,-0.13333940977714911,-0.1385519738209775,-0.1827961547574141,-0.17665325496764986,-0.11466136761955716,-0.30013438080835525,-0.2989346102442568,-0.19482875927578142,-0.18262583157140524,-0.17782780919454153,-0.1543016249909182,-0.23423373294154026,-0.23722180676047655,-0.2922505688192473,-0.06328426104844918,-0.06291125399818909,-0.060030829289763214,-0.06028003350289281,-0.05987008896868121,-0.05628839447571171,-0.22156462452774384,-0.22502988634619825,-0.21037820806636587,-0.188615299460069,-0.1875517933567769,-0.17084610006986134,-0.09004766470658987,-0.08804597442021996,-0.06325652003951698,-0.0707521828632855,-0.07051605356742664,-0.06462313460210375,-0.1060744411479986,-0.10606631068546685,-0.11070369805975472,-0.10247064971478946,-0.1030240704974658,-0.11087448626839584
112,-0.034110440555094414,-0.0340440424344658,-0.03629538988685634,-0.08068957583854193,-0.08204268330873739,-0.09739993231840802,-0.2231743872306729,-0.21585870356201273,-0.10460783009014854,-0.29784429231604276,-0.29655921402734053,-0.19438338872602196,-0.17401586544965364,-0.16929119754552552,-0.15719251083101562,-0.17141258224529735,-0.1745176159941952,-0.1650153571668299,-0.05911031599467734,-0.05897081509076941,-0.05799291725482119,-0.05789681495061635,-0.05779878334782475,-0.05397945746149528,-0.16387395134801389,-0.1607847300578362,-0.08454400000065229,-0.19032200482300254,-0.18828800632125153,-0.17056884492335894,-0.03254651685908195,-0.027399288249223996,0.05599182147805023,-0.06877319525811142,-0.06774826771390735,-0.06597351813425342,-0.10527027365341729,-0.10525352755229149,-0.10990283244143968,-0.10939849396014473,-0.10988938757635953,-0.11731155268216278
113,0.5218780621159133,0.4825848401606093,0.16172278180315305,0.8072926543917953,0.8009253792112544,0.5253822881845343,4.386494118865123,4.203256708269072,2.13194281734554,1.1024677383340722,1.1026602091942521,0.6592205655698617,0.16185435109525112,0.15647548274446718,0.17951242189211294,19.065343373611764,19.032445925388977,17.22765106909562,0.13741863071429708,0.12483494492786096,0.020492123061819422,0.042052382595860284,0.03868343206751911,-0.00392443220737838,6.360687740597941,6.648552692264528,7.129583293483626,0.5285896491075742,0.5511482954286283,0.7451504669898077,0.012368870208781297,0.0008217149300623795,-0.05939072432555806,0.5887070361156783,0.5491873947326471,0.2252687535982601,0.24753087825074346,0.22616777051721978,0.04144923074894188,0.13309963794078797,0.11872194399288839,-0.010789775619529398
114,-0.08036169389613661,-0.08379290388811546,-0.09374908462123206,-0.05394639688003023,-0.0557884138028655,-0.10271897640894542,0.25990036830137453,0.2336083166496755,0.029493211193707933,-0.2062214232977935,-0.2054114059639315,-0.18029432362183515,-0.114678082346529,-0.11020712768048291,-0.0850825908423421,0.11138296917710822,0.10732860259417266,0.04860004109199624,-0.042085793104309925,-0.044781167638036745,-0.057614272746338784,-0.05111115123377125,-0.05147182957595577,-0.054503700784775656,0.15679351138343958,0.12942045077129657,-0.10145839824785219,0.34578062592367576,0.36162532237940315,0.1771141069634279,0.02278221797880284,0.016668200249936056,-0.06001718695464078,-0.036398240334457245,-0.03872276947030517,-0.06928525686864676,-0.08600702710361299,-0.08846161749932936,-0.11015286721791397,-0.10298410711004331,-0.10344974282824244,-0.11091258260860994
115,-0.11407434559452265,-0.11544553464471162,-0.11938290238123411,-0.1399007111661075,-0.1412386585385761,-0.15404826666933957,-0.31445480177426366,-0.30159525880504756,-0.17198895353471447,-0.32590943422485885,-0.3242126359522664,-0.2101453954063129,-0.1938573177561693,-0.18874304237127565,-0.16335855590653717,-0.3068975125766215,-0.3085506964984249,-0.2972591989347151,-0.06396025405111068,-0.06346221143594424,-0.060646992318281356,-0.06101383259965884,-0.06054631704085854,-0.0565634682973984,-0.2853355154118976,-0.29227432103870365,-0.294171754695047,-0.2123401733717612,-0.21126630816611475,-0.18977115579909326,-0.11433070848089494,-0.1109340630921595,-0.09058669430986534,-0.08216520649059958,-0.08204453692394105,-0.08006716843265257,-0.1129583326804607,-0.1127298039086598,-0.11324908095742243,-0.1117341386361361,-0.11224798751636965,-0.1197188511633749
116,-0.09836027679587397,-0.10068500096434366,-0.12235566700629354,-0.13036600396850884,-0.13263309838936121,-0.14730505907136962,-0.21861511544645124,-0.20593660304543268,-0.1505356753931383,-0.289893802979993,-0.2881696286476101,-0.1864985426290399,-0.17951257596981662,-0.1749143066233179,-0.15167712611001866,-0.19594908575340372,-0.19688152184025456,-0.25729615040342535,-0.062227829752568575,-0.06208021196512264,-0.06081546079613248,-0.05666579571772994,-0.056327049561665274,-0.055055471903715354,-0.20028320645093126,-0.1987742171305494,-0.23771608149309578,-0.1822440757909624,-0.1839435927340677,-0.18115590999316813,-0.10567200895072307,-0.10271490030616007,-0.08793515340187508,-0.05669405536400139,-0.05659577613817053,-0.056076586279267926,-0.11221261015025924,-0.11244291623139588,-0.11797047143780674,-0.11432475744567919,-0.11487456897132275,-0.12222521614762527
117,-0.008004504695695807,-0.008291861507943487,-0.01248280591527486,-0.09528798339376704,-0.09673376624860815,-0.11184481923709598,-0.14980268307589878,-0.12920323773629747,-0.01726511092062904,-0.23463968826969142,-0.23391877782991488,-0.16210072447370633,-0.1669502370775831,-0.16232697141851665,-0.153179872088633,-0.1544496357327209,-0.1423292384661482,-0.129470154793824,-0.06340391417131046,-0.0631177686807617,-0.06114847911757324,-0.060069784577920754,-0.05957013315018896,-0.05551418914583208,-0.23834082931936246,-0.23774433096660677,-0.04359088168430001,-0.14430717764389078,-0.14334969339167122,-0.1308393490614069,-0.0670876240365197,-0.06651163786596186,-0.06450260711956285,-0.06559781220158534,-0.06553739250295708,-0.06514956599741123,-0.10405380025787629,-0.10405425324442594,-0.10880925007051645,-0.09749265098094982,-0.09799940253566843,-0.10576745275182932
